ID	QUALITY
ERR346600.13317	38
ERR346600.13318	37
ERR346600.13314	36
ERR346600.13323	37
ERR346600.13333	38
ERR346600.13328	33
ERR346600.13330	37
ERR346600.13336	38
ERR346600.13334	34
ERR346600.13327	38
ERR346600.13339	38
ERR346600.13337	37
ERR346600.13342	34
ERR346600.13343	37
ERR346600.13331	37
ERR346600.13340	21
ERR346600.13344	32
ERR346600.13329	24
ERR346600.13332	34
ERR346600.13341	36
ERR346600.13335	37
ERR346600.13345	32
ERR346600.13338	25
ERR346600.13349	38
ERR346600.13355	36
ERR346600.13348	32
ERR346600.13353	37
ERR346600.13352	37
ERR346600.13350	37
ERR346600.13363	37
ERR346600.13354	35
ERR346600.13347	23
ERR346600.13365	38
ERR346600.13346	36
ERR346600.13359	38
ERR346600.13361	32
ERR346600.13357	36
ERR346600.13351	36
ERR346600.13364	38
ERR346600.13360	37
ERR346600.13370	37
ERR346600.13367	37
ERR346600.13371	36
ERR346600.13372	37
ERR346600.13358	35
ERR346600.13368	35
ERR346600.13369	34
ERR346600.13356	37
ERR346600.13366	37
ERR346600.13373	34
ERR346600.13374	37
ERR346600.13377	37
ERR346600.13375	38
ERR346600.13380	33
ERR346600.13379	37
ERR346600.13384	22
ERR346600.13378	26
ERR346600.13388	35
ERR346600.13376	36
ERR346600.13390	36
ERR346600.13382	37
ERR346600.13398	33
ERR346600.13395	26
ERR346600.13385	38
ERR346600.13386	36
ERR346600.13383	32
ERR346600.13387	32
ERR346600.13392	29
ERR346600.13401	36
ERR346600.13381	34
ERR346600.13396	37
ERR346600.13391	38
ERR346600.13389	37
ERR346600.13393	38
ERR346600.13400	36
ERR346600.13402	36
ERR346600.13394	38
ERR346600.13403	35
ERR346600.13408	35
ERR346600.13397	37
ERR346600.13399	32
ERR346600.13412	33
ERR346600.13418	38
ERR346600.13407	37
ERR346600.13413	38
ERR346600.13410	37
ERR346600.13405	36
ERR346600.13404	31
ERR346600.13414	38
ERR346600.13411	38
ERR346600.13415	37
ERR346600.13406	28
ERR346600.13430	34
ERR346600.13416	37
ERR346600.13423	36
ERR346600.13424	37
ERR346600.13428	33
ERR346600.13426	37
ERR346600.13417	37
ERR346600.13432	37
ERR346600.13422	24
ERR346600.13409	35
ERR346600.13433	37
ERR346600.13420	31
ERR346600.13421	38
ERR346600.13429	36
ERR346600.13439	37
ERR346600.13425	38
ERR346600.13431	37
ERR346600.13437	37
ERR346600.13438	37
ERR346600.13434	37
ERR346600.13435	37
ERR346600.13445	38
ERR346600.13444	37
ERR346600.13443	38
ERR346600.13442	37
ERR346600.13441	34
ERR346600.13451	32
ERR346600.13448	37
ERR346600.13449	38
ERR346600.13450	25
ERR346600.13436	38
ERR346600.13455	33
ERR346600.13457	26
ERR346600.13452	35
ERR346600.13458	36
ERR346600.13454	38
ERR346600.13440	32
ERR346600.13447	37
ERR346600.13461	34
ERR346600.13460	38
ERR346600.13453	34
ERR346600.13459	38
ERR346600.13468	38
ERR346600.13467	37
ERR346600.13456	38
ERR346600.13471	36
ERR346600.13466	36
ERR346600.13463	37
ERR346600.13462	37
ERR346600.13470	23
ERR346600.13469	36
ERR346600.13475	37
ERR346600.13479	37
ERR346600.13474	38
ERR346600.13465	38
ERR346600.13480	34
ERR346600.13473	36
ERR346600.13484	24
ERR346600.13478	36
ERR346600.13482	36
ERR346600.13483	35
ERR346600.13492	35
ERR346600.13476	38
ERR346600.13485	27
ERR346600.13491	38
ERR346600.13494	25
ERR346600.13477	38
ERR346600.13487	29
ERR346600.13481	36
ERR346600.13497	26
ERR346600.13493	23
ERR346600.13500	35
ERR346600.13489	37
ERR346600.13486	26
ERR346600.13504	25
ERR346600.13490	37
ERR346600.13498	37
ERR346600.13499	37
ERR346600.13506	35
ERR346600.13501	37
ERR346600.13496	36
ERR346600.13495	38
ERR346600.13502	34
ERR346600.13503	38
ERR346600.13513	32
ERR346600.13509	30
ERR346600.13505	26
ERR346600.13516	24
ERR346600.13515	29
ERR346600.13514	36
ERR346600.13511	36
ERR346600.13512	38
ERR346600.13520	38
ERR346600.13508	37
ERR346600.13519	38
ERR346600.13510	35
ERR346600.13517	27
ERR346600.13523	38
ERR346600.13521	35
ERR346600.13525	36
ERR346600.13518	38
ERR346600.13529	38
ERR346600.13531	27
ERR346600.13537	31
ERR346600.13530	35
ERR346600.13526	37
ERR346600.13524	38
ERR346600.13534	38
ERR346600.13528	34
ERR346600.13540	32
ERR346600.13536	38
ERR346600.13522	34
ERR346600.13545	38
ERR346600.13542	38
ERR346600.13541	35
ERR346600.13549	38
ERR346600.13552	38
ERR346600.13535	25
ERR346600.13554	35
ERR346600.13543	38
ERR346600.13533	38
ERR346600.13551	31
ERR346600.13550	37
ERR346600.13539	38
ERR346600.13544	37
ERR346600.13538	38
ERR346600.13527	31
ERR346600.13547	35
ERR346600.13546	30
ERR346600.13532	38
ERR346600.13557	37
ERR346600.13548	35
ERR346600.13558	38
ERR346600.13555	37
ERR346600.13559	32
ERR346600.13561	35
ERR346600.13565	35
ERR346600.13573	27
ERR346600.13570	36
ERR346600.13577	36
ERR346600.13564	38
ERR346600.13574	37
ERR346600.13562	34
ERR346600.13563	35
ERR346600.13560	38
ERR346600.13569	36
ERR346600.13571	35
ERR346600.13581	30
ERR346600.13578	36
ERR346600.13579	34
ERR346600.13575	37
ERR346600.13566	36
ERR346600.13568	35
ERR346600.13576	32
ERR346600.13567	38
ERR346600.13586	36
ERR346600.13580	36
ERR346600.13584	37
ERR346600.13583	38
ERR346600.13588	37
ERR346600.13592	37
ERR346600.13587	35
ERR346600.13582	28
ERR346600.13590	32
ERR346600.13589	28
ERR346600.13598	26
ERR346600.13605	37
ERR346600.13600	38
ERR346600.13595	36
ERR346600.13585	37
ERR346600.13596	37
ERR346600.13597	35
ERR346600.13609	33
ERR346600.13594	38
ERR346600.13608	37
ERR346600.13602	34
ERR346600.13617	38
ERR346600.13601	35
ERR346600.13615	38
ERR346600.13612	38
ERR346600.13611	38
ERR346600.13616	36
ERR346600.13603	38
ERR346600.13606	38
ERR346600.13610	36
ERR346600.13607	34
ERR346600.13618	35
ERR346600.13622	34
ERR346600.13620	32
ERR346600.13621	38
ERR346600.13625	34
ERR346600.13593	32
ERR346600.13614	38
ERR346600.13619	36
ERR346600.13626	38
ERR346600.13629	34
ERR346600.13630	38
ERR346600.13627	36
ERR346600.13624	35
ERR346600.13623	37
ERR346600.13631	38
ERR346600.13635	27
ERR346600.13641	38
ERR346600.13628	30
ERR346600.13638	34
ERR346600.13633	38
ERR346600.13644	35
ERR346600.13646	37
ERR346600.13650	36
ERR346600.13632	33
ERR346600.13648	38
ERR346600.13651	33
ERR346600.13639	38
ERR346600.13647	35
ERR346600.13636	37
ERR346600.13637	36
ERR346600.13634	37
ERR346600.13642	23
ERR346600.13640	36
ERR346600.13655	37
ERR346600.13645	37
ERR346600.13653	37
ERR346600.13643	22
ERR346600.13654	37
ERR346600.13649	38
ERR346600.13657	32
ERR346600.13659	38
ERR346600.13667	34
ERR346600.13665	36
ERR346600.13658	32
ERR346600.13656	38
ERR346600.13661	27
ERR346600.13652	38
ERR346600.13663	33
ERR346600.13669	38
ERR346600.13670	31
ERR346600.13673	37
ERR346600.13664	35
ERR346600.13674	38
ERR346600.13677	37
ERR346600.13678	31
ERR346600.13668	31
ERR346600.13683	34
ERR346600.13671	34
ERR346600.13675	33
ERR346600.13682	38
ERR346600.13660	37
ERR346600.13687	32
ERR346600.13672	38
ERR346600.13691	35
ERR346600.13688	37
ERR346600.13680	29
ERR346600.13693	38
ERR346600.13662	36
ERR346600.13679	37
ERR346600.13681	31
ERR346600.13689	38
ERR346600.13694	38
ERR346600.13666	33
ERR346600.13700	36
ERR346600.13684	36
ERR346600.13696	32
ERR346600.13698	38
ERR346600.13676	37
ERR346600.13685	38
ERR346600.13692	34
ERR346600.13690	24
ERR346600.13703	37
ERR346600.13697	36
ERR346600.13704	36
ERR346600.13699	36
ERR346600.13705	35
ERR346600.13714	35
ERR346600.13695	37
ERR346600.13712	38
ERR346600.13708	32
ERR346600.13709	35
ERR346600.13706	38
ERR346600.13716	38
ERR346600.13710	38
ERR346600.13707	34
ERR346600.13720	38
ERR346600.13702	38
ERR346600.13719	32
ERR346600.13726	36
ERR346600.13701	35
ERR346600.13711	37
ERR346600.13717	37
ERR346600.13724	35
ERR346600.13723	38
ERR346600.13728	37
ERR346600.13725	34
ERR346600.13737	36
ERR346600.13733	38
ERR346600.13727	34
ERR346600.13722	37
ERR346600.13715	38
ERR346600.13730	37
ERR346600.13731	37
ERR346600.13734	35
ERR346600.13729	34
ERR346600.13735	37
ERR346600.13721	33
ERR346600.13741	37
ERR346600.13736	35
ERR346600.13739	38
ERR346600.13744	37
ERR346600.13732	36
ERR346600.13738	35
ERR346600.13743	32
ERR346600.13752	38
ERR346600.13745	38
ERR346600.13740	36
ERR346600.13746	38
ERR346600.13750	35
ERR346600.13756	30
ERR346600.13742	37
ERR346600.13761	35
ERR346600.13759	35
ERR346600.13753	35
ERR346600.13760	35
ERR346600.13768	33
ERR346600.13751	36
ERR346600.13754	37
ERR346600.13770	36
ERR346600.13749	22
ERR346600.13765	32
ERR346600.13748	32
ERR346600.13764	37
ERR346600.13767	36
ERR346600.13763	37
ERR346600.13758	38
ERR346600.13757	34
ERR346600.13775	36
ERR346600.13755	29
ERR346600.13772	26
ERR346600.13781	37
ERR346600.13778	33
ERR346600.13771	33
ERR346600.13762	37
ERR346600.13769	33
ERR346600.13777	38
ERR346600.13774	32
ERR346600.13785	35
ERR346600.13776	33
ERR346600.13773	29
ERR346600.13786	32
ERR346600.13792	38
ERR346600.13779	36
ERR346600.13788	24
ERR346600.13782	24
ERR346600.13787	38
ERR346600.13791	28
ERR346600.13794	38
ERR346600.13793	30
ERR346600.13795	37
ERR346600.13798	26
ERR346600.13799	37
ERR346600.13797	38
ERR346600.13789	38
ERR346600.13806	33
ERR346600.13812	38
ERR346600.13800	37
ERR346600.13790	34
ERR346600.13802	38
ERR346600.13807	27
ERR346600.13803	37
ERR346600.13809	32
ERR346600.13801	38
ERR346600.13796	33
ERR346600.13816	28
ERR346600.13815	35
ERR346600.13811	22
ERR346600.13805	38
ERR346600.13810	37
ERR346600.13823	35
ERR346600.13819	24
ERR346600.13804	36
ERR346600.13821	37
ERR346600.13817	35
ERR346600.13824	35
ERR346600.13813	24
ERR346600.13808	29
ERR346600.13814	37
ERR346600.13820	38
ERR346600.13826	37
ERR346600.13822	35
ERR346600.13835	32
ERR346600.13829	37
ERR346600.13825	38
ERR346600.13832	38
ERR346600.13827	37
ERR346600.13830	31
ERR346600.13834	34
ERR346600.13833	34
ERR346600.13837	37
ERR346600.13838	37
ERR346600.13828	22
ERR346600.13844	36
ERR346600.13841	28
ERR346600.13845	30
ERR346600.13839	31
ERR346600.13840	24
ERR346600.13842	37
ERR346600.13850	32
ERR346600.13854	37
ERR346600.13848	37
ERR346600.13852	36
ERR346600.13836	31
ERR346600.13849	36
ERR346600.13847	28
ERR346600.13846	38
ERR346600.13856	37
ERR346600.13857	38
ERR346600.13863	36
ERR346600.13858	33
ERR346600.13860	35
ERR346600.13855	35
ERR346600.13859	36
ERR346600.13843	32
ERR346600.13862	33
ERR346600.13864	27
ERR346600.13869	35
ERR346600.13871	37
ERR346600.13867	37
ERR346600.13877	38
ERR346600.13873	33
ERR346600.13865	36
ERR346600.13868	37
ERR346600.13866	37
ERR346600.13870	35
ERR346600.13861	24
ERR346600.13879	35
ERR346600.13874	37
ERR346600.13872	35
ERR346600.13884	34
ERR346600.13886	37
ERR346600.13882	28
ERR346600.13876	27
ERR346600.13875	37
ERR346600.13881	28
ERR346600.13887	38
ERR346600.13892	37
ERR346600.13896	37
ERR346600.13880	37
ERR346600.13878	38
ERR346600.13885	38
ERR346600.13889	37
ERR346600.13883	38
ERR346600.13890	34
ERR346600.13893	24
ERR346600.13895	38
ERR346600.13901	37
ERR346600.13894	34
ERR346600.13898	38
ERR346600.13899	37
ERR346600.13900	38
ERR346600.13888	37
ERR346600.13902	34
ERR346600.13909	33
ERR346600.13908	38
ERR346600.13913	38
ERR346600.13905	36
ERR346600.13897	35
ERR346600.13917	38
ERR346600.13911	37
ERR346600.13920	35
ERR346600.13907	33
ERR346600.13914	36
ERR346600.13904	37
ERR346600.13926	35
ERR346600.13930	30
ERR346600.13925	34
ERR346600.13918	37
ERR346600.13919	36
ERR346600.13916	38
ERR346600.13923	24
ERR346600.13924	35
ERR346600.13929	37
ERR346600.13933	37
ERR346600.13912	35
ERR346600.13922	36
ERR346600.13928	37
ERR346600.13927	38
ERR346600.13941	35
ERR346600.13931	37
ERR346600.13942	36
ERR346600.13938	37
ERR346600.13934	32
ERR346600.13944	35
ERR346600.13935	38
ERR346600.13945	38
ERR346600.13940	35
ERR346600.13948	32
ERR346600.13953	37
ERR346600.13932	38
ERR346600.13936	25
ERR346600.13950	38
ERR346600.13937	36
ERR346600.13949	38
ERR346600.13939	37
ERR346600.13959	38
ERR346600.13943	38
ERR346600.13951	31
ERR346600.13952	38
ERR346600.13921	35
ERR346600.13957	36
ERR346600.13961	33
ERR346600.13947	33
ERR346600.13962	37
ERR346600.13955	34
ERR346600.13965	36
ERR346600.13967	37
ERR346600.13946	36
ERR346600.13974	38
ERR346600.13960	22
ERR346600.13971	34
ERR346600.13954	32
ERR346600.13968	38
ERR346600.13956	37
ERR346600.13966	37
ERR346600.13958	38
ERR346600.13964	37
ERR346600.13969	36
ERR346600.13972	35
ERR346600.13976	36
ERR346600.13977	38
ERR346600.13981	38
ERR346600.13984	37
ERR346600.13982	30
ERR346600.13963	38
ERR346600.13975	38
ERR346600.13987	34
ERR346600.13980	38
ERR346600.13989	38
ERR346600.13978	33
ERR346600.13988	35
ERR346600.13970	37
ERR346600.13993	38
ERR346600.13985	34
ERR346600.13979	37
ERR346600.13997	38
ERR346600.13991	38
ERR346600.13983	29
ERR346600.13992	38
ERR346600.14001	37
ERR346600.13990	36
ERR346600.13995	33
ERR346600.13998	36
ERR346600.13986	37
ERR346600.14007	38
ERR346600.13996	38
ERR346600.14005	38
ERR346600.14000	36
ERR346600.14002	38
ERR346600.14010	32
ERR346600.14006	36
ERR346600.14008	35
ERR346600.13999	35
ERR346600.14003	36
ERR346600.14004	38
ERR346600.14011	36
ERR346600.14009	35
ERR346600.14014	31
ERR346600.14022	22
ERR346600.14012	38
ERR346600.14018	36
ERR346600.14019	31
ERR346600.14016	38
ERR346600.14015	34
ERR346600.14021	36
ERR346600.14013	33
ERR346600.14020	37
ERR346600.14030	38
ERR346600.14024	38
ERR346600.14025	38
ERR346600.14027	37
ERR346600.14028	38
ERR346600.14031	25
ERR346600.14032	38
ERR346600.14034	34
ERR346600.14035	24
ERR346600.14033	38
ERR346600.14023	38
ERR346600.14029	35
ERR346600.14026	38
ERR346600.14039	36
ERR346600.14036	34
ERR346600.14038	36
ERR346600.14042	36
ERR346600.14040	34
ERR346600.14041	38
ERR346600.14044	37
ERR346600.14043	37
ERR346600.14045	38
ERR346600.14047	36
ERR346600.14051	37
ERR346600.14037	37
ERR346600.14050	37
ERR346600.14048	27
ERR346600.14056	36
ERR346600.14052	32
ERR346600.14060	27
ERR346600.14054	33
ERR346600.14059	38
ERR346600.14057	37
ERR346600.14046	38
ERR346600.14053	35
ERR346600.14061	38
ERR346600.14049	37
ERR346600.14055	24
ERR346600.14062	37
ERR346600.14058	35
ERR346600.14069	36
ERR346600.14063	36
ERR346600.14066	38
ERR346600.14067	34
ERR346600.14068	38
ERR346600.14073	35
ERR346600.14065	37
ERR346600.14071	38
ERR346600.14072	37
ERR346600.14064	37
ERR346600.14080	38
ERR346600.14081	37
ERR346600.14076	37
ERR346600.14077	33
ERR346600.14078	38
ERR346600.14074	37
ERR346600.14070	37
ERR346600.14089	29
ERR346600.14079	31
ERR346600.14075	30
ERR346600.14090	27
ERR346600.14085	30
ERR346600.14084	28
ERR346600.14093	29
ERR346600.14083	37
ERR346600.14094	38
ERR346600.14092	33
ERR346600.14095	37
ERR346600.14101	26
ERR346600.14098	36
ERR346600.14097	37
ERR346600.14099	38
ERR346600.14100	38
ERR346600.14105	25
ERR346600.14103	38
ERR346600.14096	38
ERR346600.14108	29
ERR346600.14102	37
ERR346600.14104	30
ERR346600.14109	37
ERR346600.14107	37
ERR346600.14087	30
ERR346600.14091	38
ERR346600.14106	30
ERR346600.14111	37
ERR346600.14113	26
ERR346600.14118	38
ERR346600.14117	36
ERR346600.14120	33
ERR346600.14123	36
ERR346600.14121	37
ERR346600.14112	26
ERR346600.14116	38
ERR346600.14119	27
ERR346600.14115	37
ERR346600.14124	32
ERR346600.14110	34
ERR346600.14129	35
ERR346600.14125	37
ERR346600.14132	21
ERR346600.14128	35
ERR346600.14130	27
ERR346600.14114	37
ERR346600.14126	35
ERR346600.14133	34
ERR346600.14131	38
ERR346600.14138	24
ERR346600.14141	36
ERR346600.14140	37
ERR346600.14143	37
ERR346600.14134	36
ERR346600.14145	37
ERR346600.14151	27
ERR346600.14142	36
ERR346600.14139	34
ERR346600.14152	37
ERR346600.14149	38
ERR346600.14150	34
ERR346600.14146	30
ERR346600.14153	29
ERR346600.14157	38
ERR346600.14154	37
ERR346600.14155	36
ERR346600.14147	37
ERR346600.14160	35
ERR346600.14162	33
ERR346600.14156	31
ERR346600.14158	31
ERR346600.14159	37
ERR346600.14166	37
ERR346600.14165	36
ERR346600.14168	38
ERR346600.14161	32
ERR346600.14170	38
ERR346600.14171	33
ERR346600.14163	36
ERR346600.14175	38
ERR346600.14164	37
ERR346600.14176	34
ERR346600.14172	38
ERR346600.14169	33
ERR346600.14174	38
ERR346600.14135	37
ERR346600.14182	37
ERR346600.14177	37
ERR346600.14187	37
ERR346600.14180	38
ERR346600.14178	38
ERR346600.14188	33
ERR346600.14196	38
ERR346600.14181	24
ERR346600.14190	37
ERR346600.14186	38
ERR346600.14191	37
ERR346600.14185	35
ERR346600.14167	38
ERR346600.14202	38
ERR346600.14183	33
ERR346600.14192	37
ERR346600.14189	38
ERR346600.14195	37
ERR346600.14193	36
ERR346600.14209	21
ERR346600.14194	37
ERR346600.14197	25
ERR346600.14206	38
ERR346600.14199	38
ERR346600.14203	32
ERR346600.14204	25
ERR346600.14214	34
ERR346600.14208	35
ERR346600.14215	38
ERR346600.14198	38
ERR346600.14207	38
ERR346600.14211	34
ERR346600.14201	34
ERR346600.14224	37
ERR346600.14220	36
ERR346600.14216	30
ERR346600.14217	30
ERR346600.14221	38
ERR346600.14210	34
ERR346600.14212	37
ERR346600.14219	38
ERR346600.14200	31
ERR346600.14205	36
ERR346600.14227	37
ERR346600.14223	38
ERR346600.14228	38
ERR346600.14229	34
ERR346600.14234	28
ERR346600.14218	32
ERR346600.14222	38
ERR346600.14225	38
ERR346600.14235	35
ERR346600.14231	35
ERR346600.14232	35
ERR346600.14239	38
ERR346600.14237	35
ERR346600.14241	32
ERR346600.14238	36
ERR346600.14243	37
ERR346600.14248	35
ERR346600.14233	34
ERR346600.14245	34
ERR346600.14247	32
ERR346600.14246	29
ERR346600.14230	37
ERR346600.14252	38
ERR346600.14242	31
ERR346600.14240	34
ERR346600.14236	30
ERR346600.14249	38
ERR346600.14254	37
ERR346600.14226	38
ERR346600.14255	37
ERR346600.14244	30
ERR346600.14256	36
ERR346600.14253	37
ERR346600.14250	31
ERR346600.14268	34
ERR346600.14251	36
ERR346600.14257	34
ERR346600.14262	37
ERR346600.14265	38
ERR346600.14264	35
ERR346600.14276	37
ERR346600.14261	34
ERR346600.14260	38
ERR346600.14269	38
ERR346600.14271	35
ERR346600.14266	33
ERR346600.14267	35
ERR346600.14275	36
ERR346600.14272	31
ERR346600.14270	32
ERR346600.14273	32
ERR346600.14285	23
ERR346600.14279	35
ERR346600.14284	34
ERR346600.14277	21
ERR346600.14281	36
ERR346600.14291	31
ERR346600.14286	37
ERR346600.14289	37
ERR346600.14258	36
ERR346600.14296	37
ERR346600.14280	36
ERR346600.14295	33
ERR346600.14287	37
ERR346600.14301	38
ERR346600.14274	31
ERR346600.14305	33
ERR346600.14283	22
ERR346600.14290	38
ERR346600.14299	36
ERR346600.14300	38
ERR346600.14282	35
ERR346600.14309	37
ERR346600.14303	37
ERR346600.14293	36
ERR346600.14294	33
ERR346600.14288	37
ERR346600.14307	37
ERR346600.14306	35
ERR346600.14298	28
ERR346600.14278	38
ERR346600.14315	38
ERR346600.14310	34
ERR346600.14304	36
ERR346600.14311	37
ERR346600.14314	37
ERR346600.14308	36
ERR346600.14318	35
ERR346600.14297	35
ERR346600.14321	37
ERR346600.14313	36
ERR346600.14324	36
ERR346600.14328	37
ERR346600.14331	37
ERR346600.14323	38
ERR346600.14319	37
ERR346600.14320	35
ERR346600.14317	38
ERR346600.14316	38
ERR346600.14334	34
ERR346600.14338	34
ERR346600.14330	35
ERR346600.14340	36
ERR346600.14333	37
ERR346600.14335	37
ERR346600.14339	36
ERR346600.14332	38
ERR346600.14345	37
ERR346600.14327	38
ERR346600.14346	36
ERR346600.14326	37
ERR346600.14349	38
ERR346600.14343	35
ERR346600.14341	38
ERR346600.14322	37
ERR346600.14336	36
ERR346600.14342	24
ERR346600.14355	38
ERR346600.14359	38
ERR346600.14354	37
ERR346600.14358	29
ERR346600.14351	37
ERR346600.14353	37
ERR346600.14368	38
ERR346600.14337	38
ERR346600.14352	36
ERR346600.14357	32
ERR346600.14366	37
ERR346600.14371	38
